,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,Unnamed: 8,style,place,time,"TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,"
2186,1501339169.0,29/07/2017 14:39:29,19.1667,37.2222,65.0,1013.51,5.30467,38.0,,FP2,Marrakesh,2016-2017,
2187,1501339179.0,29/07/2017 14:39:39,19.1667,37.2222,65.0,1013.51,5.30467,44.0,,FP2,Marrakesh,2016-2017,
2188,1501339189.0,29/07/2017 14:39:49,19.1667,37.2222,65.0,1013.51,2.12187,49.0,,FP2,Marrakesh,2016-2017,
2189,1501339199.0,29/07/2017 14:39:59,19.1667,37.2222,65.0,1013.51,3.1828,110.0,,FP2,Marrakesh,2016-2017,
2190,1501339209.0,29/07/2017 14:40:09,19.1667,37.2222,65.0,1013.51,2.12187,148.0,,FP2,Marrakesh,2016-2017,
2191,1501339219.0,29/07/2017 14:40:19,19.1667,37.2222,65.0,1013.51,2.12187,148.0,,FP2,Marrakesh,2016-2017,
2192,1501339229.0,29/07/2017 14:40:29,19.1667,37.2222,65.0,1013.51,2.12187,141.0,,FP2,Marrakesh,2016-2017,
2193,1501339239.0,29/07/2017 14:40:39,19.1667,37.2222,65.0,1013.51,9.54841,86.0,,FP2,Marrakesh,2016-2017,
2194,1501339249.0,29/07/2017 14:40:49,19.1667,37.2222,65.0,1013.51,4.24374,33.0,,FP2,Marrakesh,2016-2017,
2195,1501339259.0,29/07/2017 14:40:59,19.1667,37.2222,65.0,1013.51,3.1828,63.0,,FP2,Marrakesh,2016-2017,
2196,1501339269.0,29/07/2017 14:41:09,19.1667,37.2222,65.0,1013.51,2.12187,12.0,,FP2,Marrakesh,2016-2017,
2197,1501339279.0,29/07/2017 14:41:19,19.2222,37.2222,65.0,1013.55,4.24374,24.0,,FP2,Marrakesh,2016-2017,
2198,1501339289.0,29/07/2017 14:41:29,19.2222,37.2222,65.0,1013.55,6.3656,82.0,,FP2,Marrakesh,2016-2017,
2199,1501339299.0,29/07/2017 14:41:39,19.2222,37.2222,65.0,1013.55,3.1828,94.0,,FP2,Marrakesh,2016-2017,
2200,1501339309.0,29/07/2017 14:41:49,19.2222,37.2222,65.0,1013.55,5.30467,95.0,,FP2,Marrakesh,2016-2017,
2201,1501339319.0,29/07/2017 14:41:59,19.2222,37.2222,65.0,1013.55,3.1828,92.0,,FP2,Marrakesh,2016-2017,
2202,1501339329.0,29/07/2017 14:42:09,19.2778,37.2222,65.0,1013.55,5.30467,93.0,,FP2,Marrakesh,2016-2017,
2203,1501339339.0,29/07/2017 14:42:19,19.2778,37.2222,65.0,1013.55,7.42654,94.0,,FP2,Marrakesh,2016-2017,
2204,1501339349.0,29/07/2017 14:42:29,19.2778,37.2222,65.0,1013.55,8.48747,88.0,,FP2,Marrakesh,2016-2017,
2205,1501339359.0,29/07/2017 14:42:39,19.2778,37.2222,65.0,1013.55,7.42654,103.0,,FP2,Marrakesh,2016-2017,
2206,1501339369.0,29/07/2017 14:42:49,19.2778,37.2222,65.0,1013.55,6.3656,88.0,,FP2,Marrakesh,2016-2017,
2207,1501339379.0,29/07/2017 14:42:59,19.2778,37.2222,64.0,1013.55,6.3656,81.0,,FP2,Marrakesh,2016-2017,
2208,1501339389.0,29/07/2017 14:43:09,19.3333,37.2222,64.0,1013.55,4.24374,78.0,,FP2,Marrakesh,2016-2017,
2209,1501339399.0,29/07/2017 14:43:19,19.2778,37.2222,64.0,1013.55,3.1828,85.0,,FP2,Marrakesh,2016-2017,
2210,1501339409.0,29/07/2017 14:43:29,19.3333,37.2222,64.0,1013.55,6.3656,30.0,,FP2,Marrakesh,2016-2017,
2211,1501339419.0,29/07/2017 14:43:39,19.3333,37.2222,64.0,1013.55,7.42654,89.0,,FP2,Marrakesh,2016-2017,
2212,1501339429.0,29/07/2017 14:43:49,19.3333,37.2222,64.0,1013.55,6.3656,90.0,,FP2,Marrakesh,2016-2017,
2213,1501339439.0,29/07/2017 14:43:59,19.3333,37.2222,64.0,1013.55,5.30467,86.0,,FP2,Marrakesh,2016-2017,
2214,1501339449.0,29/07/2017 14:44:09,19.3333,37.2222,64.0,1013.55,4.24374,45.0,,FP2,Marrakesh,2016-2017,
2215,1501339459.0,29/07/2017 14:44:19,19.3333,37.2222,64.0,1013.58,3.1828,37.0,,FP2,Marrakesh,2016-2017,
2216,1501339469.0,29/07/2017 14:44:29,19.3333,37.2222,64.0,1013.58,4.24374,69.0,,FP2,Marrakesh,2016-2017,
2217,1501339479.0,29/07/2017 14:44:39,19.3333,37.2222,64.0,1013.58,3.1828,106.0,,FP2,Marrakesh,2016-2017,
2218,1501339489.0,29/07/2017 14:44:49,19.3889,37.2222,64.0,1013.58,2.12187,106.0,,FP2,Marrakesh,2016-2017,
2219,1501339499.0,29/07/2017 14:44:59,19.3889,37.2222,64.0,1013.58,0.0,106.0,,FP2,Marrakesh,2016-2017,
2220,1501339509.0,29/07/2017 14:45:09,19.3889,37.2222,64.0,1013.58,1.06093,105.0,,FP2,Marrakesh,2016-2017,
2221,1501339519.0,29/07/2017 14:45:19,19.3889,37.2222,64.0,1013.58,5.30467,90.0,,FP2,Marrakesh,2016-2017,
2222,1501339529.0,29/07/2017 14:45:29,19.3889,37.2222,64.0,1013.58,7.42654,115.0,,FP2,Marrakesh,2016-2017,
2223,1501339539.0,29/07/2017 14:45:39,19.3889,37.2222,64.0,1013.58,7.42654,96.0,,FP2,Marrakesh,2016-2017,
2224,1501339549.0,29/07/2017 14:45:49,19.3889,37.2222,64.0,1013.58,7.42654,133.0,,FP2,Marrakesh,2016-2017,
2225,1501339559.0,29/07/2017 14:45:59,19.3889,37.2222,64.0,1013.58,3.1828,136.0,,FP2,Marrakesh,2016-2017,
2226,1501339569.0,29/07/2017 14:46:09,19.3889,37.2222,64.0,1013.58,5.30467,98.0,,FP2,Marrakesh,2016-2017,
2227,1501339579.0,29/07/2017 14:46:19,19.3889,37.2222,64.0,1013.55,4.24374,119.0,,FP2,Marrakesh,2016-2017,
2228,1501339589.0,29/07/2017 14:46:29,19.4444,37.2222,64.0,1013.55,3.1828,95.0,,FP2,Marrakesh,2016-2017,
2229,1501339599.0,29/07/2017 14:46:39,19.4444,37.2222,64.0,1013.55,6.3656,90.0,,FP2,Marrakesh,2016-2017,
2230,1501339609.0,29/07/2017 14:46:49,19.4444,37.2222,64.0,1013.55,5.30467,102.0,,FP2,Marrakesh,2016-2017,
2231,1501339619.0,29/07/2017 14:46:59,19.4444,37.2222,64.0,1013.55,5.30467,91.0,,FP2,Marrakesh,2016-2017,
2232,1501339629.0,29/07/2017 14:47:09,19.4444,37.2222,64.0,1013.55,5.30467,98.0,,FP2,Marrakesh,2016-2017,
2233,1501339639.0,29/07/2017 14:47:19,19.4444,37.2222,64.0,1013.51,3.1828,97.0,,FP2,Marrakesh,2016-2017,
2234,1501339649.0,29/07/2017 14:47:29,19.4444,37.2222,64.0,1013.51,2.12187,96.0,,FP2,Marrakesh,2016-2017,
2235,1501339659.0,29/07/2017 14:47:39,19.4444,37.2222,64.0,1013.51,2.12187,94.0,,FP2,Marrakesh,2016-2017,
2236,1501339669.0,29/07/2017 14:47:49,19.4444,37.2222,64.0,1013.51,4.24374,105.0,,FP2,Marrakesh,2016-2017,
2237,1501339679.0,29/07/2017 14:47:59,19.5,37.2222,64.0,1013.51,3.1828,131.0,,FP2,Marrakesh,2016-2017,
2238,1501339689.0,29/07/2017 14:48:09,19.5,37.2222,64.0,1013.51,3.1828,82.0,,FP2,Marrakesh,2016-2017,
2239,1501339699.0,29/07/2017 14:48:19,19.5,37.2222,64.0,1013.51,6.3656,80.0,,FP2,Marrakesh,2016-2017,
2240,1501339709.0,29/07/2017 14:48:29,19.5,37.2222,64.0,1013.51,5.30467,92.0,,FP2,Marrakesh,2016-2017,
2241,1501339719.0,29/07/2017 14:48:39,19.5,37.2222,64.0,1013.51,4.24374,115.0,,FP2,Marrakesh,2016-2017,
2242,1501339729.0,29/07/2017 14:48:49,19.5556,37.7778,64.0,1013.51,3.1828,88.0,,FP2,Marrakesh,2016-2017,
2243,1501339739.0,29/07/2017 14:48:59,19.5556,37.7778,64.0,1013.51,2.12187,89.0,,FP2,Marrakesh,2016-2017,
2244,1501339749.0,29/07/2017 14:49:09,19.5556,37.7778,64.0,1013.51,2.12187,39.0,,FP2,Marrakesh,2016-2017,
2245,1501339759.0,29/07/2017 14:49:19,19.5556,37.7778,64.0,1013.51,5.30467,39.0,,FP2,Marrakesh,2016-2017,
2246,1501339769.0,29/07/2017 14:49:29,19.5556,37.7778,64.0,1013.51,3.1828,61.0,,FP2,Marrakesh,2016-2017,
2247,1501339779.0,29/07/2017 14:49:39,19.6111,37.7778,64.0,1013.51,4.24374,74.0,,FP2,Marrakesh,2016-2017,
2248,1501339789.0,29/07/2017 14:49:49,19.6111,37.7778,64.0,1013.51,7.42654,90.0,,FP2,Marrakesh,2016-2017,
2249,1501339799.0,29/07/2017 14:49:59,19.6111,37.7778,64.0,1013.51,4.24374,49.0,,FP2,Marrakesh,2016-2017,
2250,1501339809.0,29/07/2017 14:50:09,19.6667,37.7778,64.0,1013.51,4.24374,40.0,,FP2,Marrakesh,2016-2017,
2251,1501339819.0,29/07/2017 14:50:19,19.6667,37.7778,64.0,1013.48,3.1828,38.0,,FP2,Marrakesh,2016-2017,
2252,1501339829.0,29/07/2017 14:50:29,19.6667,37.7778,64.0,1013.48,5.30467,78.0,,FP2,Marrakesh,2016-2017,
2253,1501339839.0,29/07/2017 14:50:39,19.6667,37.7778,63.0,1013.48,2.12187,77.0,,FP2,Marrakesh,2016-2017,
2254,1501339849.0,29/07/2017 14:50:49,19.6667,37.7778,63.0,1013.48,5.30467,120.0,,FP2,Marrakesh,2016-2017,
2255,1501339859.0,29/07/2017 14:50:59,19.6667,37.7778,63.0,1013.48,4.24374,124.0,,FP2,Marrakesh,2016-2017,
2256,1501339869.0,29/07/2017 14:51:09,19.7222,37.7778,63.0,1013.48,3.1828,109.0,,FP2,Marrakesh,2016-2017,
2257,1501339879.0,29/07/2017 14:51:19,19.7222,37.7778,63.0,1013.38,2.12187,104.0,,FP2,Marrakesh,2016-2017,
2258,1501339889.0,29/07/2017 14:51:29,19.7222,37.7778,64.0,1013.38,3.1828,111.0,,FP2,Marrakesh,2016-2017,
2259,1501339899.0,29/07/2017 14:51:39,19.7222,37.7778,64.0,1013.38,4.24374,107.0,,FP2,Marrakesh,2016-2017,
2260,1501339909.0,29/07/2017 14:51:49,19.7222,37.7778,64.0,1013.38,5.30467,86.0,,FP2,Marrakesh,2016-2017,
2261,1501339919.0,29/07/2017 14:51:59,19.7778,37.7778,64.0,1013.38,2.12187,86.0,,FP2,Marrakesh,2016-2017,
2262,1501339929.0,29/07/2017 14:52:09,19.7778,37.7778,64.0,1013.38,2.12187,86.0,,FP2,Marrakesh,2016-2017,
2263,1501339939.0,29/07/2017 14:52:19,19.7778,37.7778,64.0,1013.44,5.30467,86.0,,FP2,Marrakesh,2016-2017,
2264,1501339949.0,29/07/2017 14:52:29,19.7778,37.7778,64.0,1013.44,5.30467,98.0,,FP2,Marrakesh,2016-2017,
2265,1501339959.0,29/07/2017 14:52:39,19.7778,37.7778,64.0,1013.44,5.30467,106.0,,FP2,Marrakesh,2016-2017,
2266,1501339969.0,29/07/2017 14:52:49,19.7778,37.7778,64.0,1013.44,3.1828,124.0,,FP2,Marrakesh,2016-2017,
2267,1501339979.0,29/07/2017 14:52:59,19.7778,37.7778,64.0,1013.44,5.30467,105.0,,FP2,Marrakesh,2016-2017,
2268,1501339989.0,29/07/2017 14:53:09,19.8333,37.7778,64.0,1013.44,3.1828,57.0,,FP2,Marrakesh,2016-2017,
2269,1501339999.0,29/07/2017 14:53:19,19.8333,37.7778,64.0,1013.41,6.3656,33.0,,FP2,Marrakesh,2016-2017,
2270,1501340009.0,29/07/2017 14:53:29,19.8333,37.7778,64.0,1013.41,4.24374,41.0,,FP2,Marrakesh,2016-2017,
2271,1501340019.0,29/07/2017 14:53:39,19.8333,37.7778,64.0,1013.41,4.24374,63.0,,FP2,Marrakesh,2016-2017,
2272,1501340029.0,29/07/2017 14:53:49,19.8333,37.7778,64.0,1013.41,4.24374,76.0,,FP2,Marrakesh,2016-2017,
2273,1501340039.0,29/07/2017 14:53:59,19.8333,37.7778,64.0,1013.41,3.1828,69.0,,FP2,Marrakesh,2016-2017,
2274,1501340049.0,29/07/2017 14:54:09,19.8333,37.7778,64.0,1013.41,5.30467,80.0,,FP2,Marrakesh,2016-2017,
2275,1501358639.0,29/07/2017 20:03:59,24.2778,29.4444,46.0,1011.65,5.30467,121.0,,Race,Marrakesh,2016-2017,
2276,1501358649.0,29/07/2017 20:04:09,24.2778,29.4444,46.0,1011.65,5.30467,103.0,,Race,Marrakesh,2016-2017,
2277,1501358659.0,29/07/2017 20:04:19,24.2778,29.4444,47.0,1011.65,4.24374,70.0,,Race,Marrakesh,2016-2017,
2278,1501358669.0,29/07/2017 20:04:29,24.2778,29.4444,47.0,1011.65,3.1828,59.0,,Race,Marrakesh,2016-2017,
2279,1501358679.0,29/07/2017 20:04:39,24.2778,29.4444,47.0,1011.65,3.1828,80.0,,Race,Marrakesh,2016-2017,
2280,1501358689.0,29/07/2017 20:04:49,24.2778,29.4444,47.0,1011.65,1.06093,79.0,,Race,Marrakesh,2016-2017,
2281,1501358699.0,29/07/2017 20:04:59,24.2222,29.4444,47.0,1011.65,3.1828,80.0,,Race,Marrakesh,2016-2017,
2282,1501358709.0,29/07/2017 20:05:09,24.2222,29.4444,47.0,1011.65,2.12187,80.0,,Race,Marrakesh,2016-2017,
2283,1501358719.0,29/07/2017 20:05:19,24.2222,29.4444,47.0,1011.65,3.1828,95.0,,Race,Marrakesh,2016-2017,
2284,1501358729.0,29/07/2017 20:05:29,24.2222,29.4444,47.0,1011.65,3.1828,116.0,,Race,Marrakesh,2016-2017,
2285,1501358739.0,29/07/2017 20:05:39,24.2222,29.4444,47.0,1011.65,6.3656,94.0,,Race,Marrakesh,2016-2017,
2286,1501358749.0,29/07/2017 20:05:49,24.2222,29.4444,47.0,1011.68,5.30467,100.0,,Race,Marrakesh,2016-2017,
2287,1501358759.0,29/07/2017 20:05:59,24.2222,29.4444,47.0,1011.68,8.48747,100.0,,Race,Marrakesh,2016-2017,
2288,1501358769.0,29/07/2017 20:06:09,24.2222,29.4444,47.0,1011.68,4.24374,104.0,,Race,Marrakesh,2016-2017,
2289,1501358779.0,29/07/2017 20:06:19,24.1667,29.4444,47.0,1011.68,4.24374,71.0,,Race,Marrakesh,2016-2017,
2290,1501358789.0,29/07/2017 20:06:29,24.1667,29.4444,47.0,1011.68,4.24374,50.0,,Race,Marrakesh,2016-2017,
2291,1501358799.0,29/07/2017 20:06:39,24.1667,29.4444,47.0,1011.68,5.30467,109.0,,Race,Marrakesh,2016-2017,
2292,1501358809.0,29/07/2017 20:06:49,24.1667,29.4444,47.0,1011.65,3.1828,117.0,,Race,Marrakesh,2016-2017,
2293,1501358819.0,29/07/2017 20:06:59,24.1667,29.4444,47.0,1011.65,3.1828,111.0,,Race,Marrakesh,2016-2017,
2294,1501358829.0,29/07/2017 20:07:09,24.1667,29.4444,47.0,1011.65,3.1828,102.0,,Race,Marrakesh,2016-2017,
2295,1501358839.0,29/07/2017 20:07:19,24.1667,29.4444,47.0,1011.65,3.1828,102.0,,Race,Marrakesh,2016-2017,
2296,1501358849.0,29/07/2017 20:07:29,24.1667,29.4444,47.0,1011.65,3.1828,95.0,,Race,Marrakesh,2016-2017,
2297,1501358859.0,29/07/2017 20:07:39,24.1667,29.4444,47.0,1011.65,3.1828,107.0,,Race,Marrakesh,2016-2017,
2298,1501358869.0,29/07/2017 20:07:49,24.1667,29.4444,47.0,1011.65,2.12187,107.0,,Race,Marrakesh,2016-2017,
2299,1501358879.0,29/07/2017 20:07:59,24.1667,29.4444,47.0,1011.65,2.12187,95.0,,Race,Marrakesh,2016-2017,
2300,1501358889.0,29/07/2017 20:08:09,24.1111,29.4444,47.0,1011.65,2.12187,95.0,,Race,Marrakesh,2016-2017,
2301,1501358899.0,29/07/2017 20:08:19,24.1111,29.4444,47.0,1011.65,2.12187,95.0,,Race,Marrakesh,2016-2017,
2302,1501358909.0,29/07/2017 20:08:29,24.1111,29.4444,47.0,1011.65,2.12187,88.0,,Race,Marrakesh,2016-2017,
2303,1501358919.0,29/07/2017 20:08:39,24.1111,29.4444,47.0,1011.65,1.06093,45.0,,Race,Marrakesh,2016-2017,
2304,1501358929.0,29/07/2017 20:08:49,24.1111,29.4444,47.0,1011.68,3.1828,209.0,,Race,Marrakesh,2016-2017,
2305,1501358939.0,29/07/2017 20:08:59,24.1111,29.4444,47.0,1011.68,3.1828,75.0,,Race,Marrakesh,2016-2017,
2306,1501358949.0,29/07/2017 20:09:09,24.1111,29.4444,48.0,1011.68,6.3656,93.0,,Race,Marrakesh,2016-2017,
2307,1501358959.0,29/07/2017 20:09:19,24.1667,29.4444,48.0,1011.68,3.1828,92.0,,Race,Marrakesh,2016-2017,
2308,1501358969.0,29/07/2017 20:09:29,24.1667,29.4444,48.0,1011.68,3.1828,92.0,,Race,Marrakesh,2016-2017,
2309,1501358979.0,29/07/2017 20:09:39,24.1667,29.4444,48.0,1011.68,2.12187,95.0,,Race,Marrakesh,2016-2017,
2310,1501358989.0,29/07/2017 20:09:49,24.1667,29.4444,48.0,1011.68,6.3656,100.0,,Race,Marrakesh,2016-2017,
2311,1501358999.0,29/07/2017 20:09:59,24.1667,29.4444,48.0,1011.68,5.30467,84.0,,Race,Marrakesh,2016-2017,
2312,1501359009.0,29/07/2017 20:10:09,24.1667,29.4444,48.0,1011.68,3.1828,31.0,,Race,Marrakesh,2016-2017,
2313,1501359019.0,29/07/2017 20:10:19,24.2222,29.4444,48.0,1011.68,3.1828,30.0,,Race,Marrakesh,2016-2017,
2314,1501359029.0,29/07/2017 20:10:29,24.2222,29.4444,48.0,1011.68,2.12187,16.0,,Race,Marrakesh,2016-2017,
2315,1501359039.0,29/07/2017 20:10:39,24.2222,29.4444,48.0,1011.68,4.24374,13.0,,Race,Marrakesh,2016-2017,
2316,1501359049.0,29/07/2017 20:10:49,24.2222,29.4444,48.0,1011.68,7.42654,65.0,,Race,Marrakesh,2016-2017,
2317,1501359059.0,29/07/2017 20:10:59,24.2778,29.4444,48.0,1011.68,4.24374,55.0,,Race,Marrakesh,2016-2017,
2318,1501359069.0,29/07/2017 20:11:09,24.2222,29.4444,48.0,1011.68,5.30467,20.0,,Race,Marrakesh,2016-2017,
2319,1501359079.0,29/07/2017 20:11:19,24.2778,29.4444,48.0,1011.68,9.54841,58.0,,Race,Marrakesh,2016-2017,
2320,1501359089.0,29/07/2017 20:11:29,24.2778,29.4444,48.0,1011.68,4.24374,77.0,,Race,Marrakesh,2016-2017,
2321,1501359099.0,29/07/2017 20:11:39,24.2778,29.4444,48.0,1011.68,7.42654,101.0,,Race,Marrakesh,2016-2017,
2322,1501359109.0,29/07/2017 20:11:49,24.2778,29.4444,47.0,1011.65,4.24374,106.0,,Race,Marrakesh,2016-2017,
2323,1501359119.0,29/07/2017 20:11:59,24.2778,29.4444,47.0,1011.65,4.24374,109.0,,Race,Marrakesh,2016-2017,
2324,1501359129.0,29/07/2017 20:12:09,24.2778,29.4444,47.0,1011.65,6.3656,82.0,,Race,Marrakesh,2016-2017,
2325,1501359139.0,29/07/2017 20:12:19,24.2778,29.4444,47.0,1011.65,2.12187,94.0,,Race,Marrakesh,2016-2017,
2326,1501359149.0,29/07/2017 20:12:29,24.2778,29.4444,47.0,1011.65,5.30467,104.0,,Race,Marrakesh,2016-2017,
2327,1501359159.0,29/07/2017 20:12:39,24.2778,29.4444,48.0,1011.65,5.30467,126.0,,Race,Marrakesh,2016-2017,
2328,1501359169.0,29/07/2017 20:12:49,24.3333,29.4444,48.0,1011.72,6.3656,99.0,,Race,Marrakesh,2016-2017,
2329,1501359179.0,29/07/2017 20:12:59,24.3333,29.4444,48.0,1011.72,5.30467,83.0,,Race,Marrakesh,2016-2017,
2330,1501359189.0,29/07/2017 20:13:09,24.3333,29.4444,48.0,1011.72,8.48747,86.0,,Race,Marrakesh,2016-2017,
2331,1501359199.0,29/07/2017 20:13:19,24.3333,29.4444,48.0,1011.72,7.42654,103.0,,Race,Marrakesh,2016-2017,
2332,1501359209.0,29/07/2017 20:13:29,24.3333,29.4444,47.0,1011.72,5.30467,94.0,,Race,Marrakesh,2016-2017,
2333,1501359219.0,29/07/2017 20:13:39,24.2778,29.4444,47.0,1011.72,4.24374,67.0,,Race,Marrakesh,2016-2017,
2334,1501359229.0,29/07/2017 20:13:49,24.2778,29.4444,47.0,1011.62,4.24374,64.0,,Race,Marrakesh,2016-2017,
2335,1501359239.0,29/07/2017 20:13:59,24.2778,29.4444,47.0,1011.62,6.3656,85.0,,Race,Marrakesh,2016-2017,
2336,1501359249.0,29/07/2017 20:14:09,24.2778,29.4444,47.0,1011.62,6.3656,99.0,,Race,Marrakesh,2016-2017,
2337,1501359259.0,29/07/2017 20:14:19,24.2778,29.4444,48.0,1011.62,5.30467,75.0,,Race,Marrakesh,2016-2017,
2338,1501359269.0,29/07/2017 20:14:29,24.2778,29.4444,48.0,1011.62,4.24374,64.0,,Race,Marrakesh,2016-2017,
2339,1501359279.0,29/07/2017 20:14:39,24.2778,29.4444,48.0,1011.62,2.12187,80.0,,Race,Marrakesh,2016-2017,
2340,1501359289.0,29/07/2017 20:14:49,24.2778,29.4444,48.0,1011.62,3.1828,81.0,,Race,Marrakesh,2016-2017,
2341,1501359299.0,29/07/2017 20:14:59,24.2778,29.4444,48.0,1011.62,3.1828,120.0,,Race,Marrakesh,2016-2017,
2342,1501359309.0,29/07/2017 20:15:09,24.2778,29.4444,48.0,1011.62,3.1828,116.0,,Race,Marrakesh,2016-2017,
2343,1501359319.0,29/07/2017 20:15:19,24.2778,29.4444,48.0,1011.62,3.1828,108.0,,Race,Marrakesh,2016-2017,
2344,1501359329.0,29/07/2017 20:15:29,24.2222,29.4444,48.0,1011.62,8.48747,94.0,,Race,Marrakesh,2016-2017,
2345,1501359339.0,29/07/2017 20:15:39,24.2222,29.4444,48.0,1011.62,5.30467,78.0,,Race,Marrakesh,2016-2017,
2346,1501359349.0,29/07/2017 20:15:49,24.2222,29.4444,48.0,1011.62,5.30467,95.0,,Race,Marrakesh,2016-2017,
2347,1501359359.0,29/07/2017 20:15:59,24.2222,29.4444,48.0,1011.62,4.24374,113.0,,Race,Marrakesh,2016-2017,
2348,1501359369.0,29/07/2017 20:16:09,24.2222,29.4444,48.0,1011.62,4.24374,102.0,,Race,Marrakesh,2016-2017,
2349,1501359379.0,29/07/2017 20:16:19,24.2222,29.4444,48.0,1011.62,4.24374,70.0,,Race,Marrakesh,2016-2017,
2350,1501359389.0,29/07/2017 20:16:29,24.2222,29.4444,48.0,1011.62,3.1828,48.0,,Race,Marrakesh,2016-2017,
2351,1501359399.0,29/07/2017 20:16:39,24.2222,29.4444,48.0,1011.62,5.30467,117.0,,Race,Marrakesh,2016-2017,
2352,1501359409.0,29/07/2017 20:16:49,24.2222,29.4444,48.0,1011.62,10.6093,118.0,,Race,Marrakesh,2016-2017,
2353,1501359419.0,29/07/2017 20:16:59,24.2222,29.4444,48.0,1011.62,3.1828,138.0,,Race,Marrakesh,2016-2017,
2354,1501359429.0,29/07/2017 20:17:09,24.2222,29.4444,48.0,1011.62,3.1828,152.0,,Race,Marrakesh,2016-2017,
2355,1501359439.0,29/07/2017 20:17:19,24.2222,29.4444,48.0,1011.62,5.30467,120.0,,Race,Marrakesh,2016-2017,
2356,1501359449.0,29/07/2017 20:17:29,24.2222,29.4444,48.0,1011.62,4.24374,45.0,,Race,Marrakesh,2016-2017,
2357,1501359459.0,29/07/2017 20:17:39,24.2222,29.4444,48.0,1011.62,3.1828,165.0,,Race,Marrakesh,2016-2017,
2358,1501359469.0,29/07/2017 20:17:49,24.2222,29.4444,49.0,1011.62,6.3656,126.0,,Race,Marrakesh,2016-2017,
2359,1501359479.0,29/07/2017 20:17:59,24.2222,29.4444,49.0,1011.62,5.30467,119.0,,Race,Marrakesh,2016-2017,
2360,1501359489.0,29/07/2017 20:18:09,24.2222,29.4444,49.0,1011.62,5.30467,95.0,,Race,Marrakesh,2016-2017,
2361,1501359499.0,29/07/2017 20:18:19,24.2222,29.4444,49.0,1011.62,3.1828,130.0,,Race,Marrakesh,2016-2017,
2362,1501359509.0,29/07/2017 20:18:29,24.2222,29.4444,49.0,1011.62,7.42654,83.0,,Race,Marrakesh,2016-2017,
2363,1501359519.0,29/07/2017 20:18:39,24.2222,29.4444,49.0,1011.62,4.24374,117.0,,Race,Marrakesh,2016-2017,
2364,1501359529.0,29/07/2017 20:18:49,24.2778,29.4444,49.0,1011.62,3.1828,170.0,,Race,Marrakesh,2016-2017,
2365,1501359539.0,29/07/2017 20:18:59,24.2222,29.4444,49.0,1011.62,2.12187,167.0,,Race,Marrakesh,2016-2017,
2366,1501359549.0,29/07/2017 20:19:09,24.2222,29.4444,49.0,1011.62,3.1828,107.0,,Race,Marrakesh,2016-2017,
2367,1501359559.0,29/07/2017 20:19:19,24.2222,29.4444,49.0,1011.62,3.1828,67.0,,Race,Marrakesh,2016-2017,
2368,1501359569.0,29/07/2017 20:19:29,24.2778,29.4444,49.0,1011.62,2.12187,120.0,,Race,Marrakesh,2016-2017,
2369,1501359579.0,29/07/2017 20:19:39,24.2778,29.4444,49.0,1011.62,3.1828,105.0,,Race,Marrakesh,2016-2017,
2370,1501359589.0,29/07/2017 20:19:49,24.2778,28.8889,49.0,1011.62,4.24374,113.0,,Race,Marrakesh,2016-2017,
2371,1501359599.0,29/07/2017 20:19:59,24.2778,28.8889,49.0,1011.62,4.24374,111.0,,Race,Marrakesh,2016-2017,
2372,1501359609.0,29/07/2017 20:20:09,24.2778,28.8889,49.0,1011.62,3.1828,107.0,,Race,Marrakesh,2016-2017,
2373,1501359619.0,29/07/2017 20:20:19,24.2778,28.8889,49.0,1011.62,6.3656,79.0,,Race,Marrakesh,2016-2017,
2374,1501359629.0,29/07/2017 20:20:29,24.2778,28.8889,49.0,1011.62,5.30467,308.0,,Race,Marrakesh,2016-2017,
2375,1501359639.0,29/07/2017 20:20:39,24.3333,28.8889,49.0,1011.62,3.1828,204.0,,Race,Marrakesh,2016-2017,
2376,1501359649.0,29/07/2017 20:20:49,24.3333,28.8889,49.0,1011.68,3.1828,101.0,,Race,Marrakesh,2016-2017,
2377,1501359659.0,29/07/2017 20:20:59,24.3333,28.8889,49.0,1011.68,4.24374,128.0,,Race,Marrakesh,2016-2017,
2378,1501359669.0,29/07/2017 20:21:09,24.3333,28.8889,48.0,1011.68,2.12187,111.0,,Race,Marrakesh,2016-2017,
2379,1501359679.0,29/07/2017 20:21:19,24.3333,28.8889,48.0,1011.68,5.30467,94.0,,Race,Marrakesh,2016-2017,
2380,1501359689.0,29/07/2017 20:21:29,24.3333,28.8889,48.0,1011.68,5.30467,89.0,,Race,Marrakesh,2016-2017,
2381,1501359699.0,29/07/2017 20:21:39,24.3333,28.8889,48.0,1011.68,3.1828,120.0,,Race,Marrakesh,2016-2017,
2382,1501359709.0,29/07/2017 20:21:49,24.3889,28.8889,48.0,1011.65,4.24374,64.0,,Race,Marrakesh,2016-2017,
2383,1501359719.0,29/07/2017 20:21:59,24.3889,28.8889,48.0,1011.65,4.24374,19.0,,Race,Marrakesh,2016-2017,
2384,1501359729.0,29/07/2017 20:22:09,24.3889,28.8889,48.0,1011.65,2.12187,59.0,,Race,Marrakesh,2016-2017,
